row	column	plot	rep	block	family	individual	pedigree	inferred.group	harvest.date	pre.terminal.flowering.day	terminal.flowering.day	wet.biomass	dry.biomass	dry.stripped.biomass	pred.dry.biomass	pred.dry.stripped.biomass	trunk.length	basal.stem.diameter	primary.stem.volume	powdery.mildew.71dap	powdery.mildew.86dap	powdery.mildew.92dap	powdery.mildew.mean	powdery.mildew.audpc	chl.conc.index	grean.leaf.index	leaflet.number	middle.leaflet.width	middle.leaflet.area	leaf.mass	leaf.area	leaf.length	leaf.perimeter	leaf.circularity	specific.leaf.area	petiole.mass	petiole.area	petiole.length	petiole.perimeter	pertiole.circularity	specific.petiole.area	leafing.intensity	branching.pairs	internode.length	max.canopy.diameter	max.canopy.diameter.height	kite.hyp.a	kite.hyp.b	kite.area	kite.perimeter	kite.circularity	kite.branch.angle	kite.hyp.ratio	specific.kite.area	kite.volume	dry.stripped.biomass.prop	wet.biomass.leaf.fraction	wet.biomass.stem.fraction	canopy.leaf.number	canopy.leaf.area	canopy.leaf.perimeter	canopy.leaf.density	height.6dap	height.14dap	height.21dap	height.28dap	height.35dap	height.42dap	height.49dap	height.56dap	height.63dap	height.70dap	mean.growth.rate	day.max.growth.rate	growth.rate.mumax	growth.rate.y0
22	7	208	6	2	20-1072	GVA-H-20-1072-006	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	63	70	3.74	NA	NA	1.097571	0.669717	50	3.69	794.9251217	2	2	2	2	52	54.5	0.145094139	5	1.09613	8.895788333	0.1043	16.01342	12.1537	76.385	0.034488777	153.5323106	0.0092	0.25239	1.65698	3.82422	0.216868398	27.43369565	8.077571161	6	8.33	124	116	115.9655	90.55385	10168	413.0387	0.748969	43.21009	1.280625	9.264093166	2175952	0.610181027	2.282077041	1.457922959	6421.064238	102823.1985	0.047254351	0.001048772	51	58	72	93	116	160	174	191	214	223	2.73015873	42	0.037296402	32.3930486
23	7	209	7	2	20-1072	GVA-H-20-1072-007	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	42	49	6	NA	NA	1.629492	1.004755	13	3.98	729.873236	40	70	60	56.66666667	1540	52.2	0.108374657	5	1.32091	11.46940741	0.1614	24.75068	12.99763	83.98153	0.04409907	153.349938	0.0122	0.4951	2.52768	6.11991	0.16611648	40.58196721	8.529217849	6	8.33	146	64	133.6899	89.05055	11899	445.481	0.753463	55.06069	1.501282	7.302275801	2094224	0.61660628	3.699637678	2.300362322	6225.247831	154079.117	0.07357337	0.001766591	50	52	65	87	112	145	172	172	176	176	2	42	0.040260113	27.79979878
24	7	210	8	2	20-1072	GVA-H-20-1072-008	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	56	63	5.88	NA	NA	1.680289	0.986965	6	4.21	853.7891694	25	40	50	38.33333333	982.5	43.3	0.102985504	6	1.52159	13.06861265	0.1535	32.89361	12.84721	99.26449	0.041950155	214.2906189	0.0144	0.52526	3.16198	7.05001	0.132802034	36.47638889	7.530828036	7	7.14	151	100	94.60048	120.5664	11400.5	430.3337	0.773612	38.77113	0.784634	6.78484475	1789878.5	0.587378124	3.453783367	2.426216633	6429.739414	211497.3407	0.118162959	0.001929619	48	50	61	79	102	136	146	151	157	184	2.158730159	42	0.039178133	26.31902478
25	7	211	9	2	20-1072	GVA-H-20-1072-009	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	42	49	4.98	NA	NA	1.331281	0.853543	7	3.39	517.4834561	25	50	55	43.33333333	1140	46.1	0.141318317	7	1.54397	13.35188668	0.2178	32.33499	12.93486	90.03952	0.050120599	148.4618457	0.012	0.35525	1.79163	4.4729	0.223133909	29.60416667	7.573054105	6	8.33	148	79	118.8486	103.2473	12210	444.1918	0.77765	45.78482	1.151107	9.171617412	2100120	0.641144131	3.192897773	1.787102227	3918.930211	126718.5692	0.060338728	0.001520341	42	47	59	74	105	143	166	167	172	172	2.063492063	42	0.046405545	20.67288825
26	7	212	10	2	20-1072	GVA-H-20-1072-010	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	49	56	5.56	NA	NA	1.543792	0.939526	6	4.22	834.538851	50	70	55	58.33333333	1587.5	55.5	0.113059836	5	1.26701	9.78525631	0.1228	21.24594	11.55693	80.65197	0.041044584	173.0125407	0.0083	0.29037	1.82255	4.32568	0.195008181	34.98433735	9.167773535	6	8.33	129	113	90.16235	124.937	10965	430.1987	0.744527	31.08173	0.721663	7.10264077	1929840	0.608583281	3.38372304	2.17627696	7650.863192	162549.7803	0.084229667	0.00175337	43	48	55	75	101	143	173	177	176	179	2.158730159	42	0.046880406	19.92953738
27	7	213	11	2	20-1072	GVA-H-20-1072-011	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	56	63	7.04	NA	NA	2.019431	1.158931	5	4.35	916.4712994	30	45	45	40	1057.5	46.3	0.10434196	5	1.22203	10.38772465	0.1769	25.90918	12.72714	92.76808	0.037832618	146.4622951	0.0129	0.4983	2.48246	6.00417	0.173697989	38.62790698	7.148433444	6	8.33	139	96	96.53626	114.5044	10981	422.0813	0.774568	37.37028	0.843079	5.437670314	1789903	0.573889873	4.040184705	2.999815295	6551.334087	169739.6941	0.094831784	0.002257209	50	54	65	80	99	131	145	155	163	185	2.142857143	42	0.034178103	30.57562964
29	7	215	13	2	20-1072	GVA-H-20-1072-013	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	49	63	4.7	NA	NA	1.3353	0.812034	7	4.08	732.1469113	50	75	60	61.66666667	1680	51.7	0.130492066	5	1.63215	13.79445912	0.2008	30.47048	12.6355	77.02889	0.064533004	151.7454183	0.0189	0.61332	3.38294	8.05447	0.118801809	32.45079365	5.523473447	7	7.14	141	105	92.57564	120.7239	11139	426.599	0.769159	35.73078	0.766838	8.34194563	1837935	0.60812851	2.858203999	1.841796001	4043.994024	123222.439	0.067043959	0.001555117	49	54	58	70	93	124	145	159	165	168	1.888888889	42	0.039840697	23.08124143
30	7	216	14	2	20-1072	GVA-H-20-1072-014	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	49	56	6.64	NA	NA	1.859545	1.099633	6	4.46	937.3695664	55	70	50	58.33333333	1597.5	56	0.134837404	5	1.24982	10.86649113	0.164	27.11569	13.0177	94.00333	0.038560623	165.3395732	0.0135	0.48571	2.73019	6.35092	0.151326025	35.97851852	7.153079755	6	8.33	149	90	115.3007	112.2776	12814	455.1565	0.777272	41.56997	1.026926	6.890932997	2280892	0.591345195	3.926532093	2.713467907	6705.079268	181812.8509	0.079711293	0.00172149	43	47	58	78	102	144	170	175	178	180	2.174603175	42	0.044081807	22.3851584
31	7	217	15	2	20-1072	GVA-H-20-1072-015	A2R4-MC-R2-1 x TJxTJ #4	Fiber.Feral	2020-09-24	49	56	7.56	NA	NA	2.12852	1.23602	5	4.86	1051.211459	40	70	65	58.33333333	1567.5	54.1	0.113306462	5	1.34911	12.75103203	0.1805	27.4957	14.15147	101.0285	0.033852195	152.3307479	0.0093	0.34664	1.83709	4.43832	0.221131859	37.27311828	6.514156758	6	8.33	150	73	122.6132	101.2373	12375	447.7011	0.775852	47.80245	1.211146	5.813898859	2103750	0.580694567	4.390050927	3.169949073	6847.756233	188283.851	0.089499157	0.002086774	41	47	59	74	96	128	149	159	170	170	2.047619048	42	0.038462111	25.31174962
1	8	218	1	1	19-1160	GVA-H-19-1160-001	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	85	92	9.59	NA	NA	2.942854	1.632317	10	6.09	1611.800551	20	20	20	20	520	45.5	0.13590516	5	2.00598	21.19499183	0.2933	56.61639	15.79803	115.18625	0.053622957	193.0323559	0.0227	0.79408	3.57597	8.34688	0.143227292	34.9814978	3.45287726	7	7.14	135	115	80.03281	124.8249	9990	409.7154	0.747844	32.73523	0.641161	3.39466382	1578420	0.554671418	5.319298895	4.270701105	5565.349472	315089.9962	0.199623672	0.003370015	38	39	46	59	76	100	126	146	158	166	2.031746032	49	0.038914065	19.57051941
2	8	219	2	1	19-1160	GVA-H-19-1160-002	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	63	70	4.56	NA	NA	1.337309	0.886636	5	4.11	818.1331661	15	35	50	33.33333333	842.5	52.7	0.14082843	5	1.32909	11.89043075	0.1375	27.05231	13.3931	69.82507	0.069725472	196.7440727	0.0111	0.41301	2.47965	5.87417	0.150410242	37.20810811	7.881677562	6	8.33	112	65	126.115	82.07314	9688	416.3763	0.702218	43.02507	1.536618	7.244399013	1724464	0.663000099	3.023280454	1.536719546	6448.261818	174440.3777	0.101156288	0.001753171	47	49	54	63	79	106	134	159	178	185	2.19047619	49	0.038899353	20.46156092
3	8	220	3	1	19-1160	GVA-H-19-1160-003	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	70	92	5.04	NA	NA	1.612598	0.957795	2	3.61	522.0047577	25	40	45	36.66666667	955	49.2	0.108053758	5	1.8828	18.80597629	0.2812	46.53127	14.93509	102.35451	0.055813699	165.4739331	0.0272	0.91444	4.17708	9.83009	0.118918683	33.61911765	6.525034134	7	7.14	125	72	93.84162	93.84162	8750	375.3665	0.780381	41.7603	1	5.426026821	1242500	0.593945298	2.993484303	2.046515697	3406.098862	158490.1058	0.127557429	0.002409243	46	48	51	55	67	86	105	129	142	153	1.698412698	56	0.033484671	20.80136241
4	8	221	4	1	19-1160	GVA-H-19-1160-004	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	70	92	6.66	NA	NA	2.086228	1.197954	34	4.65	1081.204637	10	15	45	23.33333333	517.5	52.3	0.133477807	5	1.80593	19.45262234	0.3147	50.29529	16.11689	106.229	0.05600812	159.8197966	0.0275	0.83654	3.46851	7.82376	0.171737658	30.41963636	3.520752525	6	8.33	125	81	123.0539	78.20006	9562.5	402.5078	0.741707	53.05683	1.573577	4.583631319	1788187.5	0.574220076	3.824305704	2.835694296	3806.653956	191456.7647	0.1070675	0.002138649	44	44	50	67	89	123	147	173	187	191	2.333333333	42	0.043939859	19.27925331
5	8	222	5	1	19-1160	GVA-H-19-1160-005	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	63	70	5.28	NA	NA	1.547811	0.993374	14	3.61	528.8283493	10	25	15	16.66666667	482.5	72.4	0.116311023	5	1.53423	15.42287711	0.2473	39.23249	15.04754	104.53034	0.045120199	158.6433077	0.0271	0.83854	3.53149	8.10847	0.160271322	30.94243542	7.595807394	7	7.14	131	83	95.13806	95.13806	9039	380.5522	0.784335	43.50937	1	5.839860293	1373928	0.641792829	3.388666136	1.891333864	4016.878285	157592.1372	0.114701889	0.002466407	36	40	51	70	88	113	120	140	152	155	1.888888889	42	0.040946169	21.79408615
6	8	223	6	1	19-1160	GVA-H-19-1160-006	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	85	92	9.92	NA	NA	3.039334	1.681239	1	5.75	1566.689349	15	20	30	21.66666667	537.5	56.8	0.146425861	7	2.20024	24.56231686	0.5099	76.05751	16.68733	147.99964	0.043634565	149.1616199	0.062	1.44603	5.13176	12.14604	0.123173634	23.32306452	2.104561169	5	10	159	95	112.7841	123.1107	13833	471.7896	0.780961	40.22269	0.916119	4.551326047	2420775	0.553160331	5.487350479	4.432649521	3297.193567	250776.3327	0.103593408	0.002266774	39	46	57	75	97	127	131	162	175	181	2.253968254	56	0.038668315	25.36263676
7	8	224	7	1	19-1160	GVA-H-19-1160-007	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	63	70	5.12	NA	NA	1.501033	0.969654	24	4.43	935.0771986	25	35	35	31.66666667	835	62.4	0.125671141	5	1.61245	13.79057572	0.2062	32.86096	12.78827	81.27204	0.06251839	159.3645005	0.0189	0.74158	3.149	7.3546	0.172285909	39.23703704	5.028988764	6	8.33	132	118	91.24144	114.8564	10362	412.1957	0.766384	35.07375	0.794396	6.903245965	1875522	0.645991127	3.307474573	1.812525427	4702.492726	154528.4254	0.082392222	0.001763495	42	44	52	69	87	122	141	160	181	182	2.222222222	42	0.040702513	21.51165053
8	8	225	8	1	19-1160	GVA-H-19-1160-008	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	85	92	7.82	NA	NA	2.42537	1.36992	2	5.01	1057.961721	40	35	40	38.33333333	975	51.5	0.123220477	5	2.2104	22.4202843	0.3593	62.90776	15.15033	107.13994	0.06886702	175.0842193	0.042	1.37098	5.4043	12.22764	0.115227382	32.64238095	3.603861021	6	8.33	128	96	87.04596	113.719	9792	401.5298	0.763213	34.24903	0.765448	4.037322141	1517760	0.564829284	4.416964999	3.403035001	3812.747008	239851.3737	0.158029842	0.002910187	43	44	52	67	84	112	133	146	155	161	1.873015873	42	0.037419453	23.07537781
9	8	226	9	1	19-1160	GVA-H-19-1160-009	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	63	70	5.78	NA	NA	1.693993	1.067497	10	4.35	772.8082308	35	60	35	43.33333333	1235	58.2	0.107886227	5	2.01686	20.66253189	0.3493	54.46948	15.31436	104.33626	0.062877109	155.9389636	0.0291	0.9202	3.7355	8.57958	0.157094159	31.62199313	3.954543332	6	8.33	133	74	101.7411	92.29437	9376.5	388.0709	0.782399	46.09749	1.102354	5.535146839	1415851.5	0.630166122	3.642360187	2.137639813	3056.103636	166464.3759	0.117571918	0.002572558	42	43	53	64	82	108	133	138	151	156	1.80952381	42	0.037579144	22.26782887
10	8	227	10	1	19-1160	GVA-H-19-1160-010	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	63	70	7.31	NA	NA	2.141309	1.294315	1	4.6	891.8876824	30	45	55	43.33333333	1112.5	54.1	0.13641991	5	2.1323	24.06532746	0.3822	59.94784	16.87537	119.54087	0.052716987	156.8493982	0.0356	1.15011	4.23231	9.83404	0.149446347	32.30646067	3.796987221	6	8.33	128	75	107.2007	97.8366	10240	410.0747	0.765216	40.85538	1.095712	4.78212159	1648640	0.604450362	4.418532146	2.891467854	3386.486133	203012.5289	0.123139393	0.002680107	40	43	51	67	85	113	127	147	161	161	1.920634921	42	0.037653826	23.06409133
11	8	228	11	1	19-1160	GVA-H-19-1160-011	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	63	70	8.09	NA	NA	2.369353	1.409947	3	5.06	965.23298	15	25	40	26.66666667	657.5	54.7	0.154324552	5	1.77273	16.2405238	0.2652	42.23794	13.69618	86.75227	0.070526267	159.2682504	0.0254	0.77978	3.46724	8.04664	0.15133968	30.7	5.508040382	7	7.14	141	74	97.25868	100.0562	9729	394.6298	0.785052	44.79754	0.97204	4.106184262	1371789	0.595076799	4.814171308	3.275828692	5316.542232	224559.7918	0.163698493	0.003509411	35	40	48	65	82	107	124	134	141	144	1.73015873	42	0.03873039	21.57419989
12	8	229	12	1	19-1160	GVA-H-19-1160-012	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	63	70	6.72	1.95	1.1	1.968815	1.206849	15	5.63	1186.646749	25	40	25	30	845	47.5	0.132449703	5	1.84725	18.60263044	0.2812	47.15263	15.06045	96.91718	0.063083277	167.683606	0.0363	1.1972	5.26056	11.62511	0.111322367	32.98071625	3.616730635	8	6.25	137	78	92.39183	93.06584	8562.5	370.9153	0.782097	47.39501	0.992758	4.349062761	1198750	0.612982429	4.11924192	2.60075808	4291.78165	202368.7922	0.168816511	0.003436281	39	43	51	64	82	96	116	133	140	143	1.650793651	49	0.033072822	25.37998011
13	8	230	13	1	19-1160	GVA-H-19-1160-013	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	70	85	8.7	NA	NA	2.63971	1.500378	11	5.07	1251.692038	30	35	30	31.66666667	845	57.2	0.133252525	5	1.59729	14.56776202	0.2294	39.01041	13.64312	87.48501	0.064050583	170.0540976	0.0186	0.6442	3.37671	7.75544	0.134591521	34.6344086	5.225282611	8	6.25	152	125	89.88882	137.0109	12312	453.7995	0.751295	33.69007	0.65607	4.664148713	2129976	0.568387436	4.944970698	3.755029302	6540.444638	255145.4269	0.119787935	0.002321609	41	45	59	79	98	129	150	163	173	186	2.301587302	42	0.039321916	25.74834437
14	8	231	14	1	19-1160	GVA-H-19-1160-014	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	85	92	8.51	NA	NA	2.627101	1.472211	16	5.13	1212.595702	20	20	25	21.66666667	547.5	47.5	0.119460332	5	2.3499	28.1236663	0.4907	88.57579	17.89046	149.33955	0.049908581	180.5090483	0.0632	1.64271	6.04885	14.28647	0.101139522	25.99224684	2.474218078	6	8.33	127	100	90.86941	105.3008	9461.5	392.3403	0.772403	37.08754	0.862951	3.601498382	1561147.5	0.560393757	4.768950874	3.741049126	3000.226207	265747.4065	0.170225688	0.003054773	37	42	51	66	83	110	130	156	165	176	2.206349206	42	0.036647718	23.3483872
15	8	232	15	1	19-1160	GVA-H-19-1160-015	Cherry Wine #4 x TJ's CBD	Cherry	2020-10-09	70	85	7.16	NA	NA	2.189469	1.272078	13	4.97	1254.536017	20	20	20	20	520	54	0.14487108	7	2.02313	19.95167422	0.3582	63.51873	14.73728	124.90569	0.051161966	177.3275544	0.0418	1.32666	5.72783	13.05029	0.097887937	31.73827751	2.83077288	6	8.33	125	110	94.5899	115.3917	10500	419.9633	0.748129	32.79489	0.819729	4.795683337	1900500	0.580998406	4.15994859	3.00005141	3551.306533	225574.4808	0.118692176	0.002188871	47	50	57	68	87	119	138	165	181	194	2.333333333	42	0.03870136	22.77838745
17	8	234	1	2	19-1171	GVA-H-19-1171-001	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	63	70	6.19	NA	NA	1.813862	1.128278	14	5.04	877.8162794	65	75	75	71.66666667	1875	43.2	0.126650442	5	1.6027	16.77749754	0.2146	39.70284	15.66967	124.84608	0.032009701	185.0085741	0.0344	1.18012	6.00627	13.5236	0.081087031	34.30581395	5.989392462	6	8.33	129	62	90.86391	80.40056	7224	342.5289	0.773736	53.34389	1.13014	3.982662408	910224	0.622030783	3.850370546	2.339629454	5257.586207	208741.104	0.229329378	0.004230135	53	53	61	66	83	100	107	124	126	132	1.253968254	35	0.027515773	31.34301534
18	8	235	2	2	19-1171	GVA-H-19-1171-002	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	70	85	7.17	NA	NA	2.192393	1.27356	3	4.55	802.1454702	15	30	25	23.33333333	640	42	0.139298187	7	1.63814	15.69822458	0.2842	51.2985	14.33707	142.01473	0.031963015	180.5014075	0.0369	1.10209	5.55807	12.90617	0.083144239	29.86693767	5.586530849	7	7.14	132	80	91.93476	101.415	9306	386.6995	0.782034	40.60129	0.90652	4.244676935	1340064	0.580899501	4.165049423	3.004950577	4481.210415	229879.3725	0.171543577	0.003108097	49	51	55	63	77	103	118	140	144	148	1.571428571	42	0.034826951	23.17705403
19	8	236	3	2	19-1171	GVA-H-19-1171-003	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	70	85	6.98	NA	NA	2.136844	1.245393	17	5.17	1168.600813	20	30	25	25	677.5	50.6	0.131893266	5	1.87327	17.27704934	0.2993	47.27783	13.78362	101.99967	0.057104438	157.9613431	0.0305	0.80027	4.16173	9.83918	0.103879198	26.23836066	3.560684709	7	7.14	131	89	91.57647	97.33576	8908	377.8245	0.784169	42.29349	0.940831	4.168764776	1362924	0.582818867	4.068075695	2.911924305	4161.019044	196723.951	0.144339634	0.002984815	50	53	61	73	86	107	123	143	153	167	1.857142857	42	0.027701436	33.04277039
20	8	237	4	2	19-1171	GVA-H-19-1171-004	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	85	92	8.8	2.56	1.28	2.711886	1.515202	14	5.37	1117.323449	20	40	45	35	917.5	49.4	0.113685058	7	2.0918	20.80646609	0.3348	67.42204	14.8613	126.1913	0.053205058	201.3800478	0.0489	1.45983	5.91428	13.37333	0.102572992	29.85337423	4.050477016	8	6.25	146	87	87.92042	103.2376	8906	382.316	0.76568	45	0.851632	3.284061351	1211216	0.558726289	4.91679134	3.88320866	4525.692951	305131.4512	0.251921582	0.004059384	40	42	48	58	68	88	103	119	136	148	1.714285714	42	0.030866771	23.60345262
21	8	238	5	2	19-1171	GVA-H-19-1171-005	The Housewife #1 x TJ's CBD	West.Coast	2020-09-24	56	63	4.7	1.31	0.78	1.3353	0.812034	18	4.42	762.0780164	35	40	50	41.66666667	1057.5	50.8	0.140363332	5	1.3316	12.24898475	0.166	25.81158	13.77233	88.47471	0.041436795	155.4914458	0.0141	0.46928	2.52356	6.02619	0.162388873	33.2822695	6.418989892	8	6.25	138	100	82.92768	107.1681	8832	380.1915	0.767828	40.07938	0.773809	6.61424399	1289472	0.60812851	2.858203999	1.841796001	4891.771084	126264.3407	0.097919413	0.002216569	51	57	61	73	80	107	128	143	146	149	1.555555556	42	0.032509705	26.74765018
22	8	239	6	2	19-1171	GVA-H-19-1171-006	The Housewife #1 x TJ's CBD	West.Coast	2020-09-24	56	63	4.38	NA	NA	1.241743	0.764595	19	4.19	652.657025	60	65	60	61.66666667	1625	47.6	0.101238216	5	1.59606	13.76965031	0.1933	32.42782	12.90151	90.59201	0.049653267	167.7590274	0.0162	0.67884	3.75308	8.44823	0.119521444	41.9037037	6.060585503	8	6.25	115	93	75.54634	93.71366	7072.5	338.52	0.775558	37.84817	0.80614	5.695623007	1004295	0.615743354	2.696955892	1.683044108	3955.483704	128267.7136	0.12771916	0.002685422	51	51	58	67	78	98	115	134	142	142	1.444444444	42	0.028766263	28.94285944
23	8	240	7	2	19-1171	GVA-H-19-1171-007	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	63	70	6.86	NA	NA	2.009746	1.227604	16	4.06	699.094215	45	60	45	50	1365	41	0.123586843	5	1.65805	17.54244174	0.2824	47.50162	15.83558	130.15366	0.035237535	168.2068697	0.0316	0.97931	4.79959	10.87239	0.104107018	30.99082278	6.218102749	7	7.14	128	82	97.8366	91.93476	8960	379.5427	0.781622	44.1186	1.064196	4.458274827	1397760	0.610825448	4.19026257	2.66973743	4347.03966	206491.4261	0.147730244	0.002997841	41	48	57	67	88	111	128	146	156	162	1.920634921	42	0.034841021	25.79688102
24	8	241	8	2	19-1171	GVA-H-19-1171-008	The Housewife #1 x TJ's CBD	West.Coast	2020-10-02	56	63	5.86	NA	NA	1.674442	1.034857	23	4.67	890.6908403	45	50	50	48.33333333	1262.5	55.9	0.120419918	4	1.48619	13.69835472	0.1653	29.58165	13.79367	88.61789	0.04733577	178.9573503	0.0206	0.72273	4.00994	9.12487	0.109076847	35.08398058	7.028788931	7	7.14	135	82	95.81362	89.65071	8572.5	370.9287	0.782955	48.84414	1.068744	5.119615968	1285875	0.618030962	3.621661437	2.238338563	6260.477919	185195.2666	0.14402276	0.002816496	50	53	60	71	85	113	133	144	150	156	1.682539683	42	0.034127598	26.43797626
25	8	242	9	2	19-1171	GVA-H-19-1171-009	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	85	92	7.38	NA	NA	2.29673	1.304692	5	5.41	1202.992194	40	35	40	38.33333333	975	56.8	0.135262898	7	2.33619	25.77827521	0.4439	76.12807	16.48546	144.62649	0.045736086	171.4982428	0.0518	1.29579	5.22156	12.11964	0.110857492	25.01525097	2.443205769	7	7.14	134	85	89.93887	104.3504	9380	388.5785	0.780648	39.94617	0.861893	4.084067348	1360100	0.568065032	4.192319933	3.187680067	2939.157468	223752.3855	0.164511716	0.003082362	43	47	51	59	74	93	108	130	145	157	1.80952381	56	0.031437274	24.5418865
26	8	243	10	2	19-1171	GVA-H-19-1171-010	The Housewife #1 x TJ's CBD	West.Coast	2020-09-24	56	70	5.46	NA	NA	1.600436	0.924702	16	4.98	980.4021601	75	85	75	78.33333333	2080	50.1	0.111687326	6	1.6149	15.50107152	0.2673	42.28382	14.36192	127.78497	0.032540523	158.188627	0.0189	0.63196	3.42762	8.22047	0.117518478	33.43703704	3.528568711	7	7.14	134	84	91.96739	95.46203	8777	374.8588	0.784911	44.57559	0.963392	5.484130574	1290219	0.577781305	3.154685923	2.305314077	3459.416386	146277.3398	0.113374039	0.002445078	39	45	56	69	84	112	121	140	147	151	1.777777778	42	0.032975991	27.19309712
27	8	244	11	2	19-1171	GVA-H-19-1171-011	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	63	70	5.28	NA	NA	1.547811	0.993374	1	4.23	590.2281335	55	70	55	60	1625	47.2	0.133842585	6	1.84836	18.94445917	0.2659	51.78279	15.32952	135.56145	0.035409753	194.7453554	0.0398	1.12976	5.88384	13.74824	0.075110707	28.38592965	6.329574923	8	6.25	141	64	91.93068	94.54761	8601	372.9566	0.777038	48.21548	0.972322	5.556880007	1057923	0.641792829	3.388666136	1.891333864	3735.893193	193454.9727	0.182862999	0.003203131	48	52	56	67	75	97	97	113	123	126	1.238095238	42	0.024963267	32.37256881
28	8	245	12	2	19-1171	GVA-H-19-1171-012	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	63	70	9.37	NA	NA	2.743579	1.599703	18	5.89	1734.732773	20	25	30	25	640	44.6	0.132738504	5	1.80097	17.0343966	0.2695	46.11037	14.14192	110.68797	0.047294172	171.0959926	0.0255	0.75374	3.66718	8.4171	0.133692318	29.55843137	3.421747875	6	8.33	120	100	94.49339	101.6071	9300	392.2009	0.759758	36.19321	0.929988	3.3897329	1608900	0.583071601	5.463380901	3.906619099	5935.818182	273702.7726	0.170117952	0.003395724	52	56	63	72	90	108	133	156	173	191	2.206349206	49	0.029081895	32.12615177
29	8	246	13	2	19-1171	GVA-H-19-1171-013	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	63	70	6.7	NA	NA	1.962967	1.203884	17	4.69	904.0947857	50	40	40	43.33333333	1115	54.4	0.128918877	5	1.79289	18.14811729	0.3056	51.18753	15.14103	123.85726	0.041930602	167.498462	0.0386	1.02882	4.9107	11.16713	0.103673108	26.65336788	4.357298656	6	8.33	144	86	96.33276	99.72462	9576	392.1148	0.78265	46.21888	0.965988	4.87832959	1436400	0.613298135	4.109097504	2.590902496	3939.410995	201648.7185	0.140384794	0.002860692	50	52	59	67	81	95	119	132	150	157	1.698412698	49	0.027250226	30.78386013
30	8	247	14	2	19-1171	GVA-H-19-1171-014	The Housewife #1 x TJ's CBD	West.Coast	2020-10-09	70	85	6.14	NA	NA	1.891258	1.120866	18	4.89	1007.887876	40	35	40	38.33333333	975	40.5	0.13033251	5	2.104	23.24669025	0.4099	62.87098	16.51974	151.87813	0.034250713	153.3812637	0.0557	1.42902	6.15838	13.79264	0.094395952	25.6556553	2.713085975	6	8.33	137	99	88.4774	106.0813	9384.5	389.1175	0.77886	40.2205	0.834052	4.962041139	1454597.5	0.592656317	3.638909784	2.501090216	2734.48646	171919.8435	0.118190663	0.002501661	54	54	59	67	84	100	130	147	155	161	1.698412698	49	0.031673725	27.11964151
31	8	248	15	2	19-1171	GVA-H-19-1171-015	The Housewife #1 x TJ's CBD	West.Coast	2020-09-24	63	70	6.66	NA	NA	1.951273	1.102598	4	4.56	756.6814933	30	55	50	45	1215	42.9	0.172102173	5	1.43906	11.87445988	0.2332	36.32728	12.34382	104.27616	0.041982924	155.7773585	0.0264	0.67614	3.65246	8.32931	0.12246964	25.61136364	6.248496661	8	6.25	127	88	80.82234	105.3008	8509	372.2462	0.771663	37.08754	0.767538	4.360742961	1174242	0.565065985	3.763339461	2.896660539	4728.121784	171759.8039	0.146272918	0.00320491	43	47	56	68	82	98	118	130	138	139	1.523809524	49	0.027730844	31.10969027
